order	chromosome	type	start	end	strand	ID	accession_number	Name_hsaV2	Name	derives_from
195_	chr1	miRNA_primary_transcript	98511626.0	98511727.0	-	MI0000454	MI0000454	hsa-mir-137	hsa-mir-137	na
196_	chr1	miRNA	98511647.0	98511669.0	-	MIMAT0000429	MIMAT0000429	hsa-miR-137-3p	hsa-miR-137	MI0000454
197_	chr1	miRNA_primary_transcript	100746797.0	100746864.0	+	MI0003558	MI0003558	hsa-mir-553	hsa-mir-553	na
198_	chr1	miRNA	100746812.0	100746832.0	+	MIMAT0003216	MIMAT0003216	hsa-miR-553-5p	hsa-miR-553	MI0003558
199_	chr1	miRNA_primary_transcript	108439845.0	108439926.0	+	MI0025522	MI0025522	hsa-mir-7852	hsa-mir-7852	na
200_	chr1	miRNA	108439904.0	108439925.0	+	MIMAT0030427	MIMAT0030427	hsa-miR-7852-3p	hsa-miR-7852-3p	MI0025522
201_	chr1	miRNA_primary_transcript	110141515.0	110141589.0	+	MI0000239	MI0000239	hsa-mir-197	hsa-mir-197	na
202_	chr1	miRNA	110141562.0	110141583.0	+	MIMAT0000227	MIMAT0000227	hsa-miR-197-3p	hsa-miR-197-3p	MI0000239
203_	chr1	miRNA	110141523.0	110141545.0	+	MIMAT0022691	MIMAT0022691	hsa-miR-197-5p	hsa-miR-197-5p	MI0000239
204_	chr1	miRNA_primary_transcript	113004392.0	113004455.0	-	MI0015855	MI0015855	hsa-mir-4256	hsa-mir-4256	na
205_	chr1	miRNA	113004428.0	113004445.0	-	MIMAT0016877	MIMAT0016877	hsa-miR-4256-5p	hsa-miR-4256	MI0015855
206_	chr1	miRNA_primary_transcript	117102646.0	117102733.0	-	MI0016762	MI0016762	hsa-mir-548ac	hsa-mir-548ac	na
207_	chr1	miRNA	117102660.0	117102681.0	-	MIMAT0018938	MIMAT0018938	hsa-miR-548ac-3p	hsa-miR-548ac	MI0016762
208_	chr1	miRNA_primary_transcript	117214371.0	117214449.0	+	MI0003776	MI0003776	hsa-mir-320b-1	hsa-mir-320b-1	na
209_	chr1	miRNA	117214409.0	117214430.0	+	MIMAT0005792	MIMAT0005792	hsa-miR-320b-3p	hsa-miR-320b	MI0003776
210_	chr1	miRNA_primary_transcript	117637265.0	117637350.0	+	MI0005767	MI0005767	hsa-mir-942	hsa-mir-942	na
211_	chr1	miRNA	117637277.0	117637298.0	+	MIMAT0004985	MIMAT0004985	hsa-miR-942-5p	hsa-miR-942-5p	MI0005767
212_	chr1	miRNA	117637317.0	117637338.0	+	MIMAT0026734	MIMAT0026734	hsa-miR-942-3p	hsa-miR-942-3p	MI0005767
213_	chr1	miRNA_primary_transcript	142667289.0	142667363.0	+	MI0014131	MI0014131	hsa-mir-3118-1	hsa-mir-3118-1	na
214_	chr1	miRNA	142667332.0	142667354.0	+	MIMAT0014980	MIMAT0014980	hsa-miR-3118-3p	hsa-miR-3118	MI0014131
215_	chr1	miRNA_primary_transcript	143163750.0	143163822.0	+	MI0014132	MI0014132	hsa-mir-3118-2	hsa-mir-3118-2	na
216_	chr1	miRNA	143163792.0	143163814.0	+	MIMAT0014980_1	MIMAT0014980	hsa-miR-3118-3p	hsa-miR-3118	MI0014132
217_	chr1	miRNA_primary_transcript	143424141.0	143424215.0	-	MI0014133	MI0014133	hsa-mir-3118-3	hsa-mir-3118-3	na
218_	chr1	miRNA	143424150.0	143424172.0	-	MIMAT0014980_2	MIMAT0014980	hsa-miR-3118-3p	hsa-miR-3118	MI0014133
219_	chr1	miRNA_primary_transcript	143672921.0	143673002.0	+	MI0020354	MI0020354	hsa-mir-6077-1	hsa-mir-6077-1	na
220_	chr1	miRNA	143672933.0	143672953.0	+	MIMAT0023702	MIMAT0023702	hsa-miR-6077-5p	hsa-miR-6077	MI0020354
221_	chr1	miRNA_primary_transcript	145584423.0	145584481.0	+	MI0022581	MI0022581	hsa-mir-6736	hsa-mir-6736	na
222_	chr1	miRNA	145584428.0	145584448.0	+	MIMAT0027373	MIMAT0027373	hsa-miR-6736-5p	hsa-miR-6736-5p	MI0022581
223_	chr1	miRNA	145584461.0	145584481.0	+	MIMAT0027374	MIMAT0027374	hsa-miR-6736-3p	hsa-miR-6736-3p	MI0022581
224_	chr1	miRNA_primary_transcript	147806603.0	147806678.0	-	MI0017976	MI0017976	hsa-mir-5087	hsa-mir-5087	na
225_	chr1	miRNA	147806646.0	147806668.0	-	MIMAT0021079	MIMAT0021079	hsa-miR-5087-5p	hsa-miR-5087	MI0017976
226_	chr1	miRNA_primary_transcript	147860434.0	147860515.0	+	MI0023562	MI0023562	hsa-mir-6077-2	hsa-mir-6077-2	na
227_	chr1	miRNA	147860446.0	147860466.0	+	MIMAT0023702_1	MIMAT0023702	hsa-miR-6077-5p	hsa-miR-6077	MI0023562
228_	chr1	miRNA_primary_transcript	150464821.0	150464886.0	+	MI0022725	MI0022725	hsa-mir-6878	hsa-mir-6878	na
229_	chr1	miRNA	150464826.0	150464848.0	+	MIMAT0027656	MIMAT0027656	hsa-miR-6878-5p	hsa-miR-6878-5p	MI0022725
230_	chr1	miRNA	150464866.0	150464886.0	+	MIMAT0027657	MIMAT0027657	hsa-miR-6878-3p	hsa-miR-6878-3p	MI0022725
231_	chr1	miRNA_primary_transcript	150524405.0	150524490.0	+	MI0015856	MI0015856	hsa-mir-4257	hsa-mir-4257	na
232_	chr1	miRNA	150524463.0	150524480.0	+	MIMAT0016878	MIMAT0016878	hsa-miR-4257-3p	hsa-miR-4257	MI0015856
233_	chr1	miRNA_primary_transcript	151518272.0	151518367.0	+	MI0003559	MI0003559	hsa-mir-554	hsa-mir-554	na
234_	chr1	miRNA	151518287.0	151518307.0	+	MIMAT0003217	MIMAT0003217	hsa-miR-554-5p	hsa-miR-554	MI0003559
235_	chr1	miRNA_primary_transcript	153662181.0	153662269.0	-	MI0025919	MI0025919	hsa-mir-8083	hsa-mir-8083	na
236_	chr1	miRNA	153662239.0	153662259.0	-	MIMAT0031010	MIMAT0031010	hsa-miR-8083-5p	hsa-miR-8083	MI0025919
237_	chr1	miRNA_primary_transcript	153934827.0	153934896.0	-	MI0022582	MI0022582	hsa-mir-6737	hsa-mir-6737	na
238_	chr1	miRNA	153934871.0	153934891.0	-	MIMAT0027375	MIMAT0027375	hsa-miR-6737-5p	hsa-miR-6737-5p	MI0022582
239_	chr1	miRNA	153934827.0	153934848.0	-	MIMAT0027376	MIMAT0027376	hsa-miR-6737-3p	hsa-miR-6737-3p	MI0022582
240_	chr1	miRNA_primary_transcript	154076997.0	154077068.0	-	MI0019305	MI0019305	hsa-mir-5698	hsa-mir-5698	na
241_	chr1	miRNA	154077038.0	154077059.0	-	MIMAT0022491	MIMAT0022491	hsa-miR-5698-5p	hsa-miR-5698	MI0019305
242_	chr1	miRNA_primary_transcript	154166141.0	154166219.0	-	MI0005545	MI0005545	hsa-mir-190b	hsa-mir-190b	na
243_	chr1	miRNA	154166189.0	154166209.0	-	MIMAT0004929	MIMAT0004929	hsa-miR-190b-5p	hsa-miR-190b	MI0005545
244_	chr1	miRNA_primary_transcript	154948169.0	154948259.0	+	MI0015857	MI0015857	hsa-mir-4258	hsa-mir-4258	na
245_	chr1	miRNA	154948179.0	154948195.0	+	MIMAT0016879	MIMAT0016879	hsa-miR-4258-5p	hsa-miR-4258	MI0015857
246_	chr1	miRNA_primary_transcript	155164968.0	155165063.0	+	MI0003560	MI0003560	hsa-mir-92b	hsa-mir-92b	na
247_	chr1	miRNA	155164987.0	155165008.0	+	MIMAT0004792	MIMAT0004792	hsa-miR-92b-5p	hsa-miR-92b-5p	MI0003560
248_	chr1	miRNA	155165028.0	155165049.0	+	MIMAT0003218	MIMAT0003218	hsa-miR-92b-3p	hsa-miR-92b-3p	MI0003560
249_	chr1	miRNA_primary_transcript	155316141.0	155316236.0	-	MI0003561	MI0003561	hsa-mir-555	hsa-mir-555	na
250_	chr1	miRNA	155316156.0	155316176.0	-	MIMAT0003219	MIMAT0003219	hsa-miR-555-3p	hsa-miR-555	MI0003561
251_	chr1	miRNA_primary_transcript	155921064.0	155921127.0	-	MI0022583	MI0022583	hsa-mir-6738	hsa-mir-6738	na
252_	chr1	miRNA	155921100.0	155921122.0	-	MIMAT0027377	MIMAT0027377	hsa-miR-6738-5p	hsa-miR-6738-5p	MI0022583
253_	chr1	miRNA	155921064.0	155921087.0	-	MIMAT0027378	MIMAT0027378	hsa-miR-6738-3p	hsa-miR-6738-3p	MI0022583
254_	chr1	miRNA_primary_transcript	156390133.0	156390221.0	-	MI0000466	MI0000466	hsa-mir-9-1	hsa-mir-9-1	na
255_	chr1	miRNA	156390184.0	156390206.0	-	MIMAT0000441	MIMAT0000441	hsa-miR-9-5p	hsa-miR-9-5p	MI0000466
256_	chr1	miRNA	156390146.0	156390167.0	-	MIMAT0000442	MIMAT0000442	hsa-miR-9-3p	hsa-miR-9-3p	MI0000466
257_	chr1	miRNA_primary_transcript	156905923.0	156906036.0	-	MI0005116	MI0005116	hsa-mir-765	hsa-mir-765	na
258_	chr1	miRNA	156905948.0	156905968.0	-	MIMAT0003945	MIMAT0003945	hsa-miR-765-3p	hsa-miR-765	MI0005116
259_	chr1	miRNA_primary_transcript	159869769.0	159869869.0	-	MI0015858	MI0015858	hsa-mir-4259	hsa-mir-4259	na
260_	chr1	miRNA	159869779.0	159869800.0	-	MIMAT0016880	MIMAT0016880	hsa-miR-4259-3p	hsa-miR-4259	MI0015858
261_	chr1	miRNA_primary_transcript	161196976.0	161197051.0	+	MI0018166	MI0018166	hsa-mir-5187	hsa-mir-5187	na
262_	chr1	miRNA	161196985.0	161197006.0	+	MIMAT0021117	MIMAT0021117	hsa-miR-5187-5p	hsa-miR-5187-5p	MI0018166
263_	chr1	miRNA	161197027.0	161197047.0	+	MIMAT0021118	MIMAT0021118	hsa-miR-5187-3p	hsa-miR-5187-3p	MI0018166
264_	chr1	miRNA_primary_transcript	162126897.0	162126972.0	+	MI0017282	MI0017282	hsa-mir-4654	hsa-mir-4654	na
265_	chr1	miRNA	162126906.0	162126927.0	+	MIMAT0019720	MIMAT0019720	hsa-miR-4654-5p	hsa-miR-4654	MI0017282
266_	chr1	miRNA_primary_transcript	162312336.0	162312430.0	+	MI0003562	MI0003562	hsa-mir-556	hsa-mir-556	na
267_	chr1	miRNA	162312351.0	162312372.0	+	MIMAT0003220	MIMAT0003220	hsa-miR-556-5p	hsa-miR-556-5p	MI0003562
268_	chr1	miRNA	162312390.0	162312411.0	+	MIMAT0004793	MIMAT0004793	hsa-miR-556-3p	hsa-miR-556-3p	MI0003562
269_	chr1	miRNA_primary_transcript	165877158.0	165877213.0	+	MI0016058	MI0016058	hsa-mir-3658	hsa-mir-3658	na
270_	chr1	miRNA	165877160.0	165877181.0	+	MIMAT0018078	MIMAT0018078	hsa-miR-3658-5p	hsa-miR-3658	MI0016058
271_	chr1	miRNA_primary_transcript	166123980.0	166124035.0	-	MI0005713	MI0005713	hsa-mir-921	hsa-mir-921	na
272_	chr1	miRNA	166124010.0	166124034.0	-	MIMAT0004971	MIMAT0004971	hsa-miR-921-5p	hsa-miR-921	MI0005713
273_	chr1	miRNA_primary_transcript	167967898.0	167967964.0	+	MI0006436	MI0006436	hsa-mir-1255b-2	hsa-mir-1255b-2	na
274_	chr1	miRNA	167967903.0	167967924.0	+	MIMAT0005945	MIMAT0005945	hsa-miR-1255b-5p	hsa-miR-1255b-5p	MI0006436
275_	chr1	miRNA	167967937.0	167967958.0	+	MIMAT0022725	MIMAT0022725	hsa-miR-1255b-2-3p	hsa-miR-1255b-2-3p	MI0006436
276_	chr1	miRNA_primary_transcript	168344762.0	168344859.0	+	MI0003563	MI0003563	hsa-mir-557	hsa-mir-557	na
277_	chr1	miRNA	168344822.0	168344844.0	+	MIMAT0003221	MIMAT0003221	hsa-miR-557-3p	hsa-miR-557	MI0003563
278_	chr1	miRNA_primary_transcript	170120519.0	170120603.0	+	MI0014135	MI0014135	hsa-mir-3119-2	hsa-mir-3119-2	na
279_	chr1	miRNA	170120527.0	170120546.0	+	MIMAT0014981	MIMAT0014981	hsa-miR-3119-5p	hsa-miR-3119	MI0014135
280_	chr1	miRNA_primary_transcript	170120519.0	170120603.0	-	MI0014134	MI0014134	hsa-mir-3119-1	hsa-mir-3119-1	na
281_	chr1	miRNA	170120576.0	170120595.0	-	MIMAT0014981_1	MIMAT0014981	hsa-miR-3119-5p	hsa-miR-3119	MI0014134
282_	chr1	miRNA_primary_transcript	171070869.0	171070947.0	-	MI0006357	MI0006357	hsa-mir-1295a	hsa-mir-1295a	na
283_	chr1	miRNA	171070879.0	171070899.0	-	MIMAT0005885	MIMAT0005885	hsa-miR-1295a-3p	hsa-miR-1295a	MI0006357
284_	chr1	miRNA_primary_transcript	171070880.0	171070939.0	+	MI0019146	MI0019146	hsa-mir-1295b	hsa-mir-1295b	na
285_	chr1	miRNA	171070880.0	171070900.0	+	MIMAT0022293	MIMAT0022293	hsa-miR-1295b-5p	hsa-miR-1295b-5p	MI0019146
286_	chr1	miRNA	171070918.0	171070939.0	+	MIMAT0022294	MIMAT0022294	hsa-miR-1295b-3p	hsa-miR-1295b-3p	MI0019146
287_	chr1	miRNA_primary_transcript	172107938.0	172108047.0	-	MI0000290	MI0000290	hsa-mir-214	hsa-mir-214	na
288_	chr1	miRNA	172107997.0	172108018.0	-	MIMAT0004564	MIMAT0004564	hsa-miR-214-5p	hsa-miR-214-5p	MI0000290
289_	chr1	miRNA	172107956.0	172107977.0	-	MIMAT0000271	MIMAT0000271	hsa-miR-214-3p	hsa-miR-214-3p	MI0000290
290_	chr1	miRNA_primary_transcript	172107948.0	172108028.0	+	MI0014136	MI0014136	hsa-mir-3120	hsa-mir-3120	na
291_	chr1	miRNA	172107998.0	172108018.0	+	MIMAT0014982	MIMAT0014982	hsa-miR-3120-3p	hsa-miR-3120-3p	MI0014136
292_	chr1	miRNA	172107960.0	172107980.0	+	MIMAT0019198	MIMAT0019198	hsa-miR-3120-5p	hsa-miR-3120-5p	MI0014136
293_	chr1	miRNA_primary_transcript	172113675.0	172113784.0	-	MI0000281	MI0000281	hsa-mir-199a-2	hsa-mir-199a-2	na
294_	chr1	miRNA	172113732.0	172113754.0	-	MIMAT0000231	MIMAT0000231	hsa-miR-199a-5p	hsa-miR-199a-5p	MI0000281
295_	chr1	miRNA	172113694.0	172113715.0	-	MIMAT0000232	MIMAT0000232	hsa-miR-199a-3p	hsa-miR-199a-3p	MI0000281
296_	chr1	miRNA_primary_transcript	176998499.0	176998581.0	-	MI0003123	MI0003123	hsa-mir-488	hsa-mir-488	na
297_	chr1	miRNA	176998548.0	176998568.0	-	MIMAT0002804	MIMAT0002804	hsa-miR-488-5p	hsa-miR-488-5p	MI0003123
298_	chr1	miRNA	176998510.0	176998530.0	-	MIMAT0004763	MIMAT0004763	hsa-miR-488-3p	hsa-miR-488-3p	MI0003123
299_	chr1	miRNA_primary_transcript	178646884.0	178646969.0	+	MI0016763	MI0016763	hsa-mir-4424	hsa-mir-4424	na
300_	chr1	miRNA	178646898.0	178646919.0	+	MIMAT0018939	MIMAT0018939	hsa-miR-4424-5p	hsa-miR-4424	MI0016763
301_	chr1	miRNA_primary_transcript	180407449.0	180407525.0	-	MI0014137	MI0014137	hsa-mir-3121	hsa-mir-3121	na
302_	chr1	miRNA	180407458.0	180407479.0	-	MIMAT0014983	MIMAT0014983	hsa-miR-3121-3p	hsa-miR-3121-3p	MI0014137
303_	chr1	miRNA	180407493.0	180407514.0	-	MIMAT0019199	MIMAT0019199	hsa-miR-3121-5p	hsa-miR-3121-5p	MI0014137
304_	chr1	miRNA_primary_transcript	192685458.0	192685520.0	+	MI0016765	MI0016765	hsa-mir-4426	hsa-mir-4426	na
305_	chr1	miRNA	192685463.0	192685479.0	+	MIMAT0018941	MIMAT0018941	hsa-miR-4426-5p	hsa-miR-4426	MI0016765
306_	chr1	miRNA_primary_transcript	193105633.0	193105713.0	+	MI0006425	MI0006425	hsa-mir-1278	hsa-mir-1278	na
307_	chr1	miRNA	193105682.0	193105703.0	+	MIMAT0005936	MIMAT0005936	hsa-miR-1278-3p	hsa-miR-1278	MI0006425
308_	chr1	miRNA_primary_transcript	196551543.0	196551611.0	-	MI0017372	MI0017372	hsa-mir-4735	hsa-mir-4735	na
309_	chr1	miRNA	196551583.0	196551604.0	-	MIMAT0019860	MIMAT0019860	hsa-miR-4735-5p	hsa-miR-4735-5p	MI0017372
310_	chr1	miRNA	196551547.0	196551567.0	-	MIMAT0019861	MIMAT0019861	hsa-miR-4735-3p	hsa-miR-4735-3p	MI0017372
311_	chr1	miRNA_primary_transcript	198828002.0	198828111.0	-	MI0000270	MI0000270	hsa-mir-181b-1	hsa-mir-181b-1	na
312_	chr1	miRNA	198828054.0	198828076.0	-	MIMAT0000257	MIMAT0000257	hsa-miR-181b-5p	hsa-miR-181b-5p	MI0000270
313_	chr1	miRNA	198828016.0	198828036.0	-	MIMAT0022692	MIMAT0022692	hsa-miR-181b-3p	hsa-miR-181b-3p	MI0000270
314_	chr1	miRNA_primary_transcript	198828173.0	198828282.0	-	MI0000289	MI0000289	hsa-mir-181a-1	hsa-mir-181a-1	na
315_	chr1	miRNA	198828237.0	198828259.0	-	MIMAT0000256	MIMAT0000256	hsa-miR-181a-5p	hsa-miR-181a-5p	MI0000289
316_	chr1	miRNA	198828198.0	198828219.0	-	MIMAT0000270	MIMAT0000270	hsa-miR-181a-3p	hsa-miR-181a-3p	MI0000289
317_	chr1	miRNA_primary_transcript	201688636.0	201688755.0	+	MI0018170	MI0018170	hsa-mir-5191	hsa-mir-5191	na
318_	chr1	miRNA	201688707.0	201688728.0	+	MIMAT0021122	MIMAT0021122	hsa-miR-5191-3p	hsa-miR-5191	MI0018170
319_	chr1	miRNA_primary_transcript	201777739.0	201777830.0	+	MI0006321	MI0006321	hsa-mir-1231	hsa-mir-1231	na
320_	chr1	miRNA	201777743.0	201777762.0	+	MIMAT0005586	MIMAT0005586	hsa-miR-1231-5p	hsa-miR-1231	MI0006321
321_	chr1	miRNA_primary_transcript	201832501.0	201832575.0	+	MI0022584	MI0022584	hsa-mir-6739	hsa-mir-6739	na
322_	chr1	miRNA	201832506.0	201832527.0	+	MIMAT0027379	MIMAT0027379	hsa-miR-6739-5p	hsa-miR-6739-5p	MI0022584
323_	chr1	miRNA	201832555.0	201832575.0	+	MIMAT0027380	MIMAT0027380	hsa-miR-6739-3p	hsa-miR-6739-3p	MI0022584
324_	chr1	miRNA_primary_transcript	201972252.0	201972364.0	+	MI0022585	MI0022585	hsa-mir-6740	hsa-mir-6740	na
325_	chr1	miRNA	201972257.0	201972278.0	+	MIMAT0027381	MIMAT0027381	hsa-miR-6740-5p	hsa-miR-6740-5p	MI0022585
326_	chr1	miRNA	201972343.0	201972364.0	+	MIMAT0027382	MIMAT0027382	hsa-miR-6740-3p	hsa-miR-6740-3p	MI0022585
327_	chr1	miRNA_primary_transcript	205417430.0	205417526.0	-	MI0000810	MI0000810	hsa-mir-135b	hsa-mir-135b	na
328_	chr1	miRNA	205417489.0	205417511.0	-	MIMAT0000758	MIMAT0000758	hsa-miR-135b-5p	hsa-miR-135b-5p	MI0000810
329_	chr1	miRNA	205417451.0	205417472.0	-	MIMAT0004698	MIMAT0004698	hsa-miR-135b-3p	hsa-miR-135b-3p	MI0000810
330_	chr1	miRNA_primary_transcript	206648146.0	206648207.0	+	MI0022706	MI0022706	hsa-mir-6769b	hsa-mir-6769b	na
331_	chr1	miRNA	206648151.0	206648173.0	+	MIMAT0027620	MIMAT0027620	hsa-miR-6769b-5p	hsa-miR-6769b-5p	MI0022706
332_	chr1	miRNA	206648187.0	206648207.0	+	MIMAT0027621	MIMAT0027621	hsa-miR-6769b-3p	hsa-miR-6769b-3p	MI0022706
333_	chr1	miRNA_primary_transcript	207975197.0	207975284.0	-	MI0000735	MI0000735	hsa-mir-29c	hsa-mir-29c	na
334_	chr1	miRNA	207975248.0	207975269.0	-	MIMAT0004673	MIMAT0004673	hsa-miR-29c-5p	hsa-miR-29c-5p	MI0000735
335_	chr1	miRNA	207975210.0	207975231.0	-	MIMAT0000681	MIMAT0000681	hsa-miR-29c-3p	hsa-miR-29c-3p	MI0000735
336_	chr1	miRNA_primary_transcript	207975788.0	207975868.0	-	MI0000107	MI0000107	hsa-mir-29b-2	hsa-mir-29b-2	na
337_	chr1	miRNA	207975795.0	207975817.0	-	MIMAT0000100	MIMAT0000100	hsa-miR-29b-3p	hsa-miR-29b-3p	MI0000107
338_	chr1	miRNA	207975837.0	207975858.0	-	MIMAT0004515	MIMAT0004515	hsa-miR-29b-2-5p	hsa-miR-29b-2-5p	MI0000107
339_	chr1	miRNA_primary_transcript	209605478.0	209605587.0	+	MI0000285	MI0000285	hsa-mir-205	hsa-mir-205	na
340_	chr1	miRNA	209605511.0	209605532.0	+	MIMAT0000266	MIMAT0000266	hsa-miR-205-5p	hsa-miR-205-5p	MI0000285
341_	chr1	miRNA	209605548.0	209605568.0	+	MIMAT0009197	MIMAT0009197	hsa-miR-205-3p	hsa-miR-205-3p	MI0000285
342_	chr1	miRNA_primary_transcript	209796789.0	209796855.0	-	MI0015859	MI0015859	hsa-mir-4260	hsa-mir-4260	na
343_	chr1	miRNA	209796827.0	209796845.0	-	MIMAT0016881	MIMAT0016881	hsa-miR-4260-5p	hsa-miR-4260	MI0015859
344_	chr1	miRNA_primary_transcript	212250955.0	212251027.0	+	MI0014138	MI0014138	hsa-mir-3122	hsa-mir-3122	na
345_	chr1	miRNA	212250964.0	212250985.0	+	MIMAT0014984	MIMAT0014984	hsa-miR-3122-5p	hsa-miR-3122	MI0014138
346_	chr1	miRNA_primary_transcript	220291195.0	220291304.0	-	MI0000291	MI0000291	hsa-mir-215	hsa-mir-215	na
347_	chr1	miRNA	220291258.0	220291278.0	-	MIMAT0000272	MIMAT0000272	hsa-miR-215-5p	hsa-miR-215-5p	MI0000291
348_	chr1	miRNA	220291219.0	220291241.0	-	MIMAT0026476	MIMAT0026476	hsa-miR-215-3p	hsa-miR-215-3p	MI0000291
349_	chr1	miRNA_primary_transcript	220291499.0	220291583.0	-	MI0000488	MI0000488	hsa-mir-194-1	hsa-mir-194-1	na
350_	chr1	miRNA	220291548.0	220291569.0	-	MIMAT0000460	MIMAT0000460	hsa-miR-194-5p	hsa-miR-194-5p	MI0000488
351_	chr1	miRNA_primary_transcript	220373880.0	220373961.0	-	MI0006442	MI0006442	hsa-mir-664a	hsa-mir-664a	na
352_	chr1	miRNA	220373928.0	220373951.0	-	MIMAT0005948	MIMAT0005948	hsa-miR-664a-5p	hsa-miR-664a-5p	MI0006442
353_	chr1	miRNA	220373891.0	220373913.0	-	MIMAT0005949	MIMAT0005949	hsa-miR-664a-3p	hsa-miR-664a-3p	MI0006442
354_	chr1	miRNA_primary_transcript	224444706.0	224444843.0	-	MI0003839	MI0003839	hsa-mir-320b-2	hsa-mir-320b-2	na
355_	chr1	miRNA	224444751.0	224444772.0	-	MIMAT0005792_1	MIMAT0005792	hsa-miR-320b-3p	hsa-miR-320b	MI0003839
356_	chr1	miRNA_primary_transcript	224585929.0	224586013.0	-	MI0017380	MI0017380	hsa-mir-4742	hsa-mir-4742	na
357_	chr1	miRNA	224585991.0	224586013.0	-	MIMAT0019872	MIMAT0019872	hsa-miR-4742-5p	hsa-miR-4742-5p	MI0017380
358_	chr1	miRNA	224585929.0	224585951.0	-	MIMAT0019873	MIMAT0019873	hsa-miR-4742-3p	hsa-miR-4742-3p	MI0017380
359_	chr1	miRNA_primary_transcript	226109780.0	226109842.0	-	MI0022586	MI0022586	hsa-mir-6741	hsa-mir-6741	na
360_	chr1	miRNA	226109816.0	226109837.0	-	MIMAT0027383	MIMAT0027383	hsa-miR-6741-5p	hsa-miR-6741-5p	MI0022586
361_	chr1	miRNA	226109780.0	226109801.0	-	MIMAT0027384	MIMAT0027384	hsa-miR-6741-3p	hsa-miR-6741-3p	MI0022586
362_	chr1	miRNA_primary_transcript	228129291.0	228129384.0	-	MI0017876	MI0017876	hsa-mir-5008	hsa-mir-5008	na
363_	chr1	miRNA	228129342.0	228129363.0	-	MIMAT0021039	MIMAT0021039	hsa-miR-5008-5p	hsa-miR-5008-5p	MI0017876
364_	chr1	miRNA	228129311.0	228129331.0	-	MIMAT0021040	MIMAT0021040	hsa-miR-5008-3p	hsa-miR-5008-3p	MI0017876
365_	chr1	miRNA_primary_transcript	228284964.0	228285042.0	+	MI0016011	MI0016011	hsa-mir-3620	hsa-mir-3620	na
366_	chr1	miRNA	228285021.0	228285042.0	+	MIMAT0018001	MIMAT0018001	hsa-miR-3620-3p	hsa-miR-3620-3p	MI0016011
367_	chr1	miRNA	228284986.0	228285007.0	+	MIMAT0022967	MIMAT0022967	hsa-miR-3620-5p	hsa-miR-3620-5p	MI0016011
368_	chr1	miRNA_primary_transcript	228584749.0	228584810.0	-	MI0022587	MI0022587	hsa-mir-6742	hsa-mir-6742	na
369_	chr1	miRNA	228584784.0	228584805.0	-	MIMAT0027385	MIMAT0027385	hsa-miR-6742-5p	hsa-miR-6742-5p	MI0022587
370_	chr1	miRNA	228584749.0	228584768.0	-	MIMAT0027386	MIMAT0027386	hsa-miR-6742-3p	hsa-miR-6742-3p	MI0022587
371_	chr1	miRNA_primary_transcript	228649775.0	228649853.0	+	MI0017296	MI0017296	hsa-mir-4666a	hsa-mir-4666a	na
372_	chr1	miRNA	228649784.0	228649804.0	+	MIMAT0019741	MIMAT0019741	hsa-miR-4666a-5p	hsa-miR-4666a-5p	MI0017296
373_	chr1	miRNA	228649826.0	228649846.0	+	MIMAT0019742	MIMAT0019742	hsa-miR-4666a-3p	hsa-miR-4666a-3p	MI0017296
374_	chr1	miRNA_primary_transcript	231155574.0	231155670.0	-	MI0006275	MI0006275	hsa-mir-1182	hsa-mir-1182	na
375_	chr1	miRNA	231155587.0	231155609.0	-	MIMAT0005827	MIMAT0005827	hsa-miR-1182-3p	hsa-miR-1182	MI0006275
376_	chr1	miRNA_primary_transcript	233759898.0	233759965.0	+	MI0016766	MI0016766	hsa-mir-4427	hsa-mir-4427	na
377_	chr1	miRNA	233759941.0	233759961.0	+	MIMAT0018942	MIMAT0018942	hsa-miR-4427-3p	hsa-miR-4427	MI0016766
378_	chr1	miRNA_primary_transcript	234442213.0	234442285.0	+	MI0017302	MI0017302	hsa-mir-4671	hsa-mir-4671	na
379_	chr1	miRNA	234442222.0	234442243.0	+	MIMAT0019752	MIMAT0019752	hsa-miR-4671-5p	hsa-miR-4671-5p	MI0017302
380_	chr1	miRNA	234442258.0	234442278.0	+	MIMAT0019753	MIMAT0019753	hsa-miR-4671-3p	hsa-miR-4671-3p	MI0017302
381_	chr1	miRNA_primary_transcript	235353349.0	235353431.0	-	MI0017392	MI0017392	hsa-mir-4753	hsa-mir-4753	na
382_	chr1	miRNA	235353401.0	235353422.0	-	MIMAT0019890	MIMAT0019890	hsa-miR-4753-5p	hsa-miR-4753-5p	MI0017392
383_	chr1	miRNA	235353355.0	235353376.0	-	MIMAT0019891	MIMAT0019891	hsa-miR-4753-3p	hsa-miR-4753-3p	MI0017392
384_	chr1	miRNA_primary_transcript	236016300.0	236016360.0	-	MI0007258	MI0007258	hsa-mir-1537	hsa-mir-1537	na
385_	chr1	miRNA	236016300.0	236016321.0	-	MIMAT0007399	MIMAT0007399	hsa-miR-1537-3p	hsa-miR-1537-3p	MI0007258
386_	chr1	miRNA	236016337.0	236016358.0	-	MIMAT0026765	MIMAT0026765	hsa-miR-1537-5p	hsa-miR-1537-5p	MI0007258
387_	chr1	miRNA_primary_transcript	237634419.0	237634491.0	+	MI0016767	MI0016767	hsa-mir-4428	hsa-mir-4428	na
