order	chromosome	type	start	end	strand	ID	accession_number	Name_hsaV20	Name	derives_from
188_	chr1	miRNA_primary_transcript	155164968.0	155165063.0	+	MI0003560_1	MI0003560	hsa-mir-92b	hsa-mir-92b	na
189_	chr1	miRNA	155164987.0	155165008.0	+	MIMAT0004792_1	MIMAT0004792	hsa-miR-92b-5p	hsa-miR-92b-5p	MI0003560_1
190_	chr1	miRNA	155165028.0	155165049.0	+	MIMAT0003218_1	MIMAT0003218	hsa-miR-92b-3p	hsa-miR-92b-3p	MI0003560_1
191_	chr1	miRNA_primary_transcript	155316141.0	155316236.0	-	MI0003561_1	MI0003561	hsa-mir-555	hsa-mir-555	na
192_	chr1	miRNA	155316156.0	155316176.0	-	MIMAT0003219_1	MIMAT0003219	hsa-miR-555-3p	hsa-miR-555	MI0003561_1
193_	chr1	miRNA_primary_transcript	156390133.0	156390221.0	-	MI0000466_1	MI0000466	hsa-mir-9-1	hsa-mir-9-1	na
194_	chr1	miRNA	156390184.0	156390206.0	-	MIMAT0000441_1	MIMAT0000441	hsa-miR-9-5p	hsa-miR-9-5p	MI0000466_1
195_	chr1	miRNA	156390146.0	156390167.0	-	MIMAT0000442_1	MIMAT0000442	hsa-miR-9-3p	hsa-miR-9-3p	MI0000466_1
196_	chr1	miRNA_primary_transcript	156905923.0	156906036.0	-	MI0005116_1	MI0005116	hsa-mir-765	hsa-mir-765	na
197_	chr1	miRNA	156905948.0	156905968.0	-	MIMAT0003945_1	MIMAT0003945	hsa-miR-765-3p	hsa-miR-765	MI0005116_1
198_	chr1	miRNA_primary_transcript	159869769.0	159869869.0	-	MI0015858_1	MI0015858	hsa-mir-4259	hsa-mir-4259	na
199_	chr1	miRNA	159869779.0	159869800.0	-	MIMAT0016880_1	MIMAT0016880	hsa-miR-4259-3p	hsa-miR-4259	MI0015858_1
200_	chr1	miRNA_primary_transcript	161196976.0	161197051.0	+	MI0018166_1	MI0018166	hsa-mir-5187	hsa-mir-5187	na
201_	chr1	miRNA	161196985.0	161197006.0	+	MIMAT0021117_1	MIMAT0021117	hsa-miR-5187-5p	hsa-miR-5187-5p	MI0018166_1
202_	chr1	miRNA	161197027.0	161197047.0	+	MIMAT0021118_1	MIMAT0021118	hsa-miR-5187-3p	hsa-miR-5187-3p	MI0018166_1
203_	chr1	miRNA_primary_transcript	162126897.0	162126972.0	+	MI0017282_1	MI0017282	hsa-mir-4654	hsa-mir-4654	na
204_	chr1	miRNA	162126906.0	162126927.0	+	MIMAT0019720_1	MIMAT0019720	hsa-miR-4654-5p	hsa-miR-4654	MI0017282_1
205_	chr1	miRNA_primary_transcript	162312336.0	162312430.0	+	MI0003562_1	MI0003562	hsa-mir-556	hsa-mir-556	na
206_	chr1	miRNA	162312351.0	162312372.0	+	MIMAT0003220_1	MIMAT0003220	hsa-miR-556-5p	hsa-miR-556-5p	MI0003562_1
207_	chr1	miRNA	162312390.0	162312411.0	+	MIMAT0004793_1	MIMAT0004793	hsa-miR-556-3p	hsa-miR-556-3p	MI0003562_1
208_	chr1	miRNA_primary_transcript	165877158.0	165877213.0	+	MI0016058_1	MI0016058	hsa-mir-3658	hsa-mir-3658	na
209_	chr1	miRNA	165877160.0	165877181.0	+	MIMAT0018078_1	MIMAT0018078	hsa-miR-3658-5p	hsa-miR-3658	MI0016058_1
210_	chr1	miRNA_primary_transcript	166123980.0	166124035.0	-	MI0005713_1	MI0005713	hsa-mir-921	hsa-mir-921	na
211_	chr1	miRNA	166124010.0	166124034.0	-	MIMAT0004971_1	MIMAT0004971	hsa-miR-921-5p	hsa-miR-921	MI0005713_1
212_	chr1	miRNA_primary_transcript	167967898.0	167967964.0	+	MI0006436_1	MI0006436	hsa-mir-1255b-2	hsa-mir-1255b-2	na
213_	chr1	miRNA	167967903.0	167967924.0	+	MIMAT0005945_1	MIMAT0005945	hsa-miR-1255b-5p	hsa-miR-1255b-5p	MI0006436_1
214_	chr1	miRNA	167967937.0	167967958.0	+	MIMAT0022725_1	MIMAT0022725	hsa-miR-1255b-2-3p	hsa-miR-1255b-2-3p	MI0006436_1
215_	chr1	miRNA_primary_transcript	168344762.0	168344859.0	+	MI0003563_1	MI0003563	hsa-mir-557	hsa-mir-557	na
216_	chr1	miRNA	168344822.0	168344844.0	+	MIMAT0003221_1	MIMAT0003221	hsa-miR-557-3p	hsa-miR-557	MI0003563_1
217_	chr1	miRNA_primary_transcript	170120519.0	170120603.0	-	MI0014134_1	MI0014134	hsa-mir-3119-1	hsa-mir-3119-1	na
218_	chr1	miRNA	170120576.0	170120595.0	-	MIMAT0014981_1	MIMAT0014981	hsa-miR-3119-5p	hsa-miR-3119	MI0014134_1
219_	chr1	miRNA_primary_transcript	170120519.0	170120603.0	+	MI0014135_1	MI0014135	hsa-mir-3119-2	hsa-mir-3119-2	na
220_	chr1	miRNA	170120527.0	170120546.0	+	MIMAT0014981_2	MIMAT0014981	hsa-miR-3119-5p	hsa-miR-3119	MI0014135_1
221_	chr1	miRNA_primary_transcript	171070869.0	171070947.0	-	MI0006357_1	MI0006357	hsa-mir-1295a	hsa-mir-1295a	na
222_	chr1	miRNA	171070879.0	171070899.0	-	MIMAT0005885_1	MIMAT0005885	hsa-miR-1295a-3p	hsa-miR-1295a	MI0006357_1
223_	chr1	miRNA_primary_transcript	171070880.0	171070939.0	+	MI0019146_1	MI0019146	hsa-mir-1295b	hsa-mir-1295b	na
224_	chr1	miRNA	171070880.0	171070900.0	+	MIMAT0022293_1	MIMAT0022293	hsa-miR-1295b-5p	hsa-miR-1295b-5p	MI0019146_1
225_	chr1	miRNA	171070918.0	171070939.0	+	MIMAT0022294_1	MIMAT0022294	hsa-miR-1295b-3p	hsa-miR-1295b-3p	MI0019146_1
226_	chr1	miRNA_primary_transcript	172107938.0	172108047.0	-	MI0000290_1	MI0000290	hsa-mir-214	hsa-mir-214	na
227_	chr1	miRNA	172107997.0	172108018.0	-	MIMAT0004564_1	MIMAT0004564	hsa-miR-214-5p	hsa-miR-214-5p	MI0000290_1
228_	chr1	miRNA	172107956.0	172107977.0	-	MIMAT0000271_1	MIMAT0000271	hsa-miR-214-3p	hsa-miR-214-3p	MI0000290_1
229_	chr1	miRNA_primary_transcript	172107948.0	172108028.0	+	MI0014136_1	MI0014136	hsa-mir-3120	hsa-mir-3120	na
230_	chr1	miRNA	172107998.0	172108018.0	+	MIMAT0014982_1	MIMAT0014982	hsa-miR-3120-3p	hsa-miR-3120-3p	MI0014136_1
231_	chr1	miRNA	172107960.0	172107980.0	+	MIMAT0019198_1	MIMAT0019198	hsa-miR-3120-5p	hsa-miR-3120-5p	MI0014136_1
232_	chr1	miRNA_primary_transcript	172113675.0	172113784.0	-	MI0000281_1	MI0000281	hsa-mir-199a-2	hsa-mir-199a-2	na
233_	chr1	miRNA	172113732.0	172113754.0	-	MIMAT0000231_1	MIMAT0000231	hsa-miR-199a-5p	hsa-miR-199a-5p	MI0000281_1
234_	chr1	miRNA	172113694.0	172113715.0	-	MIMAT0000232_1	MIMAT0000232	hsa-miR-199a-3p	hsa-miR-199a-3p	MI0000281_1
235_	chr1	miRNA_primary_transcript	176998499.0	176998581.0	-	MI0003123_1	MI0003123	hsa-mir-488	hsa-mir-488	na
236_	chr1	miRNA	176998548.0	176998568.0	-	MIMAT0002804_1	MIMAT0002804	hsa-miR-488-5p	hsa-miR-488-5p	MI0003123_1
237_	chr1	miRNA	176998510.0	176998530.0	-	MIMAT0004763_1	MIMAT0004763	hsa-miR-488-3p	hsa-miR-488-3p	MI0003123_1
238_	chr1	miRNA_primary_transcript	178646884.0	178646969.0	+	MI0016763_1	MI0016763	hsa-mir-4424	hsa-mir-4424	na
239_	chr1	miRNA	178646898.0	178646919.0	+	MIMAT0018939_1	MIMAT0018939	hsa-miR-4424-5p	hsa-miR-4424	MI0016763_1
240_	chr1	miRNA_primary_transcript	180407449.0	180407525.0	-	MI0014137_1	MI0014137	hsa-mir-3121	hsa-mir-3121	na
241_	chr1	miRNA	180407458.0	180407479.0	-	MIMAT0014983_1	MIMAT0014983	hsa-miR-3121-3p	hsa-miR-3121-3p	MI0014137_1
242_	chr1	miRNA	180407493.0	180407514.0	-	MIMAT0019199_1	MIMAT0019199	hsa-miR-3121-5p	hsa-miR-3121-5p	MI0014137_1
243_	chr1	miRNA_primary_transcript	192685458.0	192685520.0	+	MI0016765_1	MI0016765	hsa-mir-4426	hsa-mir-4426	na
244_	chr1	miRNA	192685463.0	192685479.0	+	MIMAT0018941_1	MIMAT0018941	hsa-miR-4426-5p	hsa-miR-4426	MI0016765_1
245_	chr1	miRNA_primary_transcript	193105633.0	193105713.0	+	MI0006425_1	MI0006425	hsa-mir-1278	hsa-mir-1278	na
246_	chr1	miRNA	193105682.0	193105703.0	+	MIMAT0005936_1	MIMAT0005936	hsa-miR-1278-3p	hsa-miR-1278	MI0006425_1
247_	chr1	miRNA_primary_transcript	196551543.0	196551611.0	-	MI0017372_1	MI0017372	hsa-mir-4735	hsa-mir-4735	na
248_	chr1	miRNA	196551583.0	196551604.0	-	MIMAT0019860_1	MIMAT0019860	hsa-miR-4735-5p	hsa-miR-4735-5p	MI0017372_1
249_	chr1	miRNA	196551547.0	196551567.0	-	MIMAT0019861_1	MIMAT0019861	hsa-miR-4735-3p	hsa-miR-4735-3p	MI0017372_1
250_	chr1	miRNA_primary_transcript	198828002.0	198828111.0	-	MI0000270_1	MI0000270	hsa-mir-181b-1	hsa-mir-181b-1	na
251_	chr1	miRNA	198828054.0	198828076.0	-	MIMAT0000257_1	MIMAT0000257	hsa-miR-181b-5p	hsa-miR-181b-5p	MI0000270_1
252_	chr1	miRNA	198828016.0	198828036.0	-	MIMAT0022692_1	MIMAT0022692	hsa-miR-181b-3p	hsa-miR-181b-3p	MI0000270_1
253_	chr1	miRNA_primary_transcript	198828173.0	198828282.0	-	MI0000289_1	MI0000289	hsa-mir-181a-1	hsa-mir-181a-1	na
254_	chr1	miRNA	198828237.0	198828259.0	-	MIMAT0000256_1	MIMAT0000256	hsa-miR-181a-5p	hsa-miR-181a-5p	MI0000289_1
255_	chr1	miRNA	198828198.0	198828219.0	-	MIMAT0000270_1	MIMAT0000270	hsa-miR-181a-3p	hsa-miR-181a-3p	MI0000289_1
256_	chr1	miRNA_primary_transcript	201688636.0	201688755.0	+	MI0018170_1	MI0018170	hsa-mir-5191	hsa-mir-5191	na
257_	chr1	miRNA	201688707.0	201688728.0	+	MIMAT0021122_1	MIMAT0021122	hsa-miR-5191-3p	hsa-miR-5191	MI0018170_1
258_	chr1	miRNA_primary_transcript	201777739.0	201777830.0	+	MI0006321_1	MI0006321	hsa-mir-1231	hsa-mir-1231	na
259_	chr1	miRNA	201777743.0	201777762.0	+	MIMAT0005586_1	MIMAT0005586	hsa-miR-1231-5p	hsa-miR-1231	MI0006321_1
260_	chr1	miRNA_primary_transcript	205417430.0	205417526.0	-	MI0000810_1	MI0000810	hsa-mir-135b	hsa-mir-135b	na
261_	chr1	miRNA	205417489.0	205417511.0	-	MIMAT0000758_1	MIMAT0000758	hsa-miR-135b-5p	hsa-miR-135b-5p	MI0000810_1
262_	chr1	miRNA	205417451.0	205417472.0	-	MIMAT0004698_1	MIMAT0004698	hsa-miR-135b-3p	hsa-miR-135b-3p	MI0000810_1
263_	chr1	miRNA_primary_transcript	207975197.0	207975284.0	-	MI0000735_1	MI0000735	hsa-mir-29c	hsa-mir-29c	na
264_	chr1	miRNA	207975248.0	207975269.0	-	MIMAT0004673_1	MIMAT0004673	hsa-miR-29c-5p	hsa-miR-29c-5p	MI0000735_1
265_	chr1	miRNA	207975210.0	207975231.0	-	MIMAT0000681_1	MIMAT0000681	hsa-miR-29c-3p	hsa-miR-29c-3p	MI0000735_1
266_	chr1	miRNA_primary_transcript	207975788.0	207975868.0	-	MI0000107_1	MI0000107	hsa-mir-29b-2	hsa-mir-29b-2	na
267_	chr1	miRNA	207975837.0	207975858.0	-	MIMAT0004515_1	MIMAT0004515	hsa-miR-29b-2-5p	hsa-miR-29b-2-5p	MI0000107_1
268_	chr1	miRNA	207975795.0	207975817.0	-	MIMAT0000100_1	MIMAT0000100	hsa-miR-29b-3p	hsa-miR-29b-3p	MI0000107_1
269_	chr1	miRNA_primary_transcript	209605478.0	209605587.0	+	MI0000285_1	MI0000285	hsa-mir-205	hsa-mir-205	na
270_	chr1	miRNA	209605511.0	209605532.0	+	MIMAT0000266_1	MIMAT0000266	hsa-miR-205-5p	hsa-miR-205-5p	MI0000285_1
271_	chr1	miRNA	209605548.0	209605568.0	+	MIMAT0009197_1	MIMAT0009197	hsa-miR-205-3p	hsa-miR-205-3p	MI0000285_1
272_	chr1	miRNA_primary_transcript	209796789.0	209796855.0	-	MI0015859_1	MI0015859	hsa-mir-4260	hsa-mir-4260	na
273_	chr1	miRNA	209796827.0	209796845.0	-	MIMAT0016881_1	MIMAT0016881	hsa-miR-4260-5p	hsa-miR-4260	MI0015859_1
274_	chr1	miRNA_primary_transcript	212250955.0	212251027.0	+	MI0014138_1	MI0014138	hsa-mir-3122	hsa-mir-3122	na
275_	chr1	miRNA	212250964.0	212250985.0	+	MIMAT0014984_1	MIMAT0014984	hsa-miR-3122-5p	hsa-miR-3122	MI0014138_1
276_	chr1	miRNA_primary_transcript	220291195.0	220291304.0	-	MI0000291_1	MI0000291	hsa-mir-215	hsa-mir-215	na
277_	chr1	miRNA	220291258.0	220291278.0	-	MIMAT0000272_1	MIMAT0000272	hsa-miR-215-5p	hsa-miR-215	MI0000291_1
278_	chr1	miRNA_primary_transcript	220291499.0	220291583.0	-	MI0000488_1	MI0000488	hsa-mir-194-1	hsa-mir-194-1	na
279_	chr1	miRNA	220291548.0	220291569.0	-	MIMAT0000460_1	MIMAT0000460	hsa-miR-194-5p	hsa-miR-194-5p	MI0000488_1
280_	chr1	miRNA_primary_transcript	220373880.0	220373961.0	-	MI0006442_1	MI0006442	hsa-mir-664a	hsa-mir-664a	na
281_	chr1	miRNA	220373928.0	220373951.0	-	MIMAT0005948_1	MIMAT0005948	hsa-miR-664a-5p	hsa-miR-664a-5p	MI0006442_1
282_	chr1	miRNA	220373891.0	220373913.0	-	MIMAT0005949_1	MIMAT0005949	hsa-miR-664a-3p	hsa-miR-664a-3p	MI0006442_1
283_	chr1	miRNA_primary_transcript	224444706.0	224444843.0	-	MI0003839_1	MI0003839	hsa-mir-320b-2	hsa-mir-320b-2	na
284_	chr1	miRNA	224444751.0	224444772.0	-	MIMAT0005792_2	MIMAT0005792	hsa-miR-320b-3p	hsa-miR-320b	MI0003839_1
285_	chr1	miRNA_primary_transcript	224585929.0	224586013.0	-	MI0017380_1	MI0017380	hsa-mir-4742	hsa-mir-4742	na
286_	chr1	miRNA	224585991.0	224586013.0	-	MIMAT0019872_1	MIMAT0019872	hsa-miR-4742-5p	hsa-miR-4742-5p	MI0017380_1
287_	chr1	miRNA	224585929.0	224585951.0	-	MIMAT0019873_1	MIMAT0019873	hsa-miR-4742-3p	hsa-miR-4742-3p	MI0017380_1
288_	chr1	miRNA_primary_transcript	228129291.0	228129384.0	-	MI0017876_1	MI0017876	hsa-mir-5008	hsa-mir-5008	na
289_	chr1	miRNA	228129342.0	228129363.0	-	MIMAT0021039_1	MIMAT0021039	hsa-miR-5008-5p	hsa-miR-5008-5p	MI0017876_1
290_	chr1	miRNA	228129311.0	228129331.0	-	MIMAT0021040_1	MIMAT0021040	hsa-miR-5008-3p	hsa-miR-5008-3p	MI0017876_1
291_	chr1	miRNA_primary_transcript	228284964.0	228285042.0	+	MI0016011_1	MI0016011	hsa-mir-3620	hsa-mir-3620	na
292_	chr1	miRNA	228285021.0	228285042.0	+	MIMAT0018001_1	MIMAT0018001	hsa-miR-3620-3p	hsa-miR-3620-3p	MI0016011_1
293_	chr1	miRNA	228284986.0	228285007.0	+	MIMAT0022967_1	MIMAT0022967	hsa-miR-3620-5p	hsa-miR-3620-5p	MI0016011_1
294_	chr1	miRNA_primary_transcript	228649775.0	228649853.0	+	MI0017296_1	MI0017296	hsa-mir-4666a	hsa-mir-4666a	na
295_	chr1	miRNA	228649784.0	228649804.0	+	MIMAT0019741_1	MIMAT0019741	hsa-miR-4666a-5p	hsa-miR-4666a-5p	MI0017296_1
296_	chr1	miRNA	228649826.0	228649846.0	+	MIMAT0019742_1	MIMAT0019742	hsa-miR-4666a-3p	hsa-miR-4666a-3p	MI0017296_1
297_	chr1	miRNA_primary_transcript	231155574.0	231155670.0	-	MI0006275_1	MI0006275	hsa-mir-1182	hsa-mir-1182	na
298_	chr1	miRNA	231155587.0	231155609.0	-	MIMAT0005827_1	MIMAT0005827	hsa-miR-1182-3p	hsa-miR-1182	MI0006275_1
299_	chr1	miRNA_primary_transcript	233759898.0	233759965.0	+	MI0016766_1	MI0016766	hsa-mir-4427	hsa-mir-4427	na
300_	chr1	miRNA	233759941.0	233759961.0	+	MIMAT0018942_1	MIMAT0018942	hsa-miR-4427-3p	hsa-miR-4427	MI0016766_1
301_	chr1	miRNA_primary_transcript	234442213.0	234442285.0	+	MI0017302_1	MI0017302	hsa-mir-4671	hsa-mir-4671	na
302_	chr1	miRNA	234442222.0	234442243.0	+	MIMAT0019752_1	MIMAT0019752	hsa-miR-4671-5p	hsa-miR-4671-5p	MI0017302_1
303_	chr1	miRNA	234442258.0	234442278.0	+	MIMAT0019753_1	MIMAT0019753	hsa-miR-4671-3p	hsa-miR-4671-3p	MI0017302_1
304_	chr1	miRNA_primary_transcript	235353349.0	235353431.0	-	MI0017392_1	MI0017392	hsa-mir-4753	hsa-mir-4753	na
305_	chr1	miRNA	235353401.0	235353422.0	-	MIMAT0019890_1	MIMAT0019890	hsa-miR-4753-5p	hsa-miR-4753-5p	MI0017392_1
306_	chr1	miRNA	235353355.0	235353376.0	-	MIMAT0019891_1	MIMAT0019891	hsa-miR-4753-3p	hsa-miR-4753-3p	MI0017392_1
307_	chr1	miRNA_primary_transcript	236016300.0	236016360.0	-	MI0007258_1	MI0007258	hsa-mir-1537	hsa-mir-1537	na
308_	chr1	miRNA	236016300.0	236016321.0	-	MIMAT0007399_1	MIMAT0007399	hsa-miR-1537-3p	hsa-miR-1537	MI0007258_1
309_	chr1	miRNA_primary_transcript	237634419.0	237634491.0	+	MI0016767_1	MI0016767	hsa-mir-4428	hsa-mir-4428	na
310_	chr1	miRNA	237634464.0	237634485.0	+	MIMAT0018943_1	MIMAT0018943	hsa-miR-4428-3p	hsa-miR-4428	MI0016767_1
311_	chr1	miRNA_primary_transcript	241295572.0	241295646.0	+	MI0014139_1	MI0014139	hsa-mir-3123	hsa-mir-3123	na
312_	chr1	miRNA	241295620.0	241295636.0	+	MIMAT0014985_1	MIMAT0014985	hsa-miR-3123-3p	hsa-miR-3123	MI0014139_1
313_	chr1	miRNA_primary_transcript	243509478.0	243509557.0	+	MI0017308_1	MI0017308	hsa-mir-4677	hsa-mir-4677	na
314_	chr1	miRNA	243509490.0	243509511.0	+	MIMAT0019760_1	MIMAT0019760	hsa-miR-4677-5p	hsa-miR-4677-5p	MI0017308_1
315_	chr1	miRNA	243509527.0	243509548.0	+	MIMAT0019761_1	MIMAT0019761	hsa-miR-4677-3p	hsa-miR-4677-3p	MI0017308_1
316_	chr1	miRNA_primary_transcript	247365269.0	247365362.0	-	MI0016422_1	MI0016422	hsa-mir-3916	hsa-mir-3916	na
317_	chr1	miRNA	247365318.0	247365343.0	-	MIMAT0018190_1	MIMAT0018190	hsa-miR-3916-5p	hsa-miR-3916	MI0016422_1
318_	chr1	miRNA_primary_transcript	249120576.0	249120642.0	+	MI0014140_1	MI0014140	hsa-mir-3124	hsa-mir-3124	na
319_	chr1	miRNA	249120582.0	249120602.0	+	MIMAT0014986_1	MIMAT0014986	hsa-miR-3124-5p	hsa-miR-3124-5p	MI0014140_1
320_	chr1	miRNA	249120617.0	249120638.0	+	MIMAT0019200_1	MIMAT0019200	hsa-miR-3124-3p	hsa-miR-3124-3p	MI0014140_1
321_	chr10	miRNA_primary_transcript	687629.0	687718.0	-	MI0019306_1	MI0019306	hsa-mir-5699	hsa-mir-5699	na
322_	chr10	miRNA	687639.0	687660.0	-	MIMAT0022492_1	MIMAT0022492	hsa-miR-5699-3p	hsa-miR-5699	MI0019306_1
323_	chr10	miRNA_primary_transcript	2118213.0	2118283.0	-	MI0020349_1	MI0020349	hsa-mir-6072	hsa-mir-6072	na
324_	chr10	miRNA	2118225.0	2118246.0	-	MIMAT0023697_1	MIMAT0023697	hsa-miR-6072-3p	hsa-miR-6072	MI0020349_1
325_	chr10	miRNA_primary_transcript	4033352.0	4033451.0	+	MI0020355_1	MI0020355	hsa-mir-6078	hsa-mir-6078	na
326_	chr10	miRNA	4033370.0	4033388.0	+	MIMAT0023703_1	MIMAT0023703	hsa-miR-6078-5p	hsa-miR-6078	MI0020355_1
327_	chr10	miRNA_primary_transcript	6194159.0	6194240.0	+	MI0014183_1	MI0014183	hsa-mir-3155a	hsa-mir-3155a	na
328_	chr10	miRNA	6194210.0	6194230.0	+	MIMAT0015029_1	MIMAT0015029	hsa-miR-3155a-3p	hsa-miR-3155a	MI0014183_1
329_	chr10	miRNA_primary_transcript	6194170.0	6194225.0	-	MI0016839_1	MI0016839	hsa-mir-3155b	hsa-mir-3155b	na
330_	chr10	miRNA	6194172.0	6194189.0	-	MIMAT0019012_1	MIMAT0019012	hsa-miR-3155b-3p	hsa-miR-3155b	MI0016839_1
331_	chr10	miRNA_primary_transcript	12172759.0	12172815.0	-	MI0016840_1	MI0016840	hsa-mir-548ak	hsa-mir-548ak	na
332_	chr10	miRNA	12172791.0	12172811.0	-	MIMAT0019013_1	MIMAT0019013	hsa-miR-548ak-5p	hsa-miR-548ak	MI0016840_1
333_	chr10	miRNA_primary_transcript	12620752.0	12620822.0	+	MI0016841_1	MI0016841	hsa-mir-4480	hsa-mir-4480	na
334_	chr10	miRNA	12620795.0	12620815.0	+	MIMAT0019014_1	MIMAT0019014	hsa-miR-4480-3p	hsa-miR-4480	MI0016841_1
335_	chr10	miRNA_primary_transcript	12695137.0	12695196.0	-	MI0016842_1	MI0016842	hsa-mir-4481	hsa-mir-4481	na
336_	chr10	miRNA	12695180.0	12695196.0	-	MIMAT0019015_1	MIMAT0019015	hsa-miR-4481-5p	hsa-miR-4481	MI0016842_1
337_	chr10	miRNA_primary_transcript	12767253.0	12767352.0	-	MI0010637_1	MI0010637	hsa-mir-548q	hsa-mir-548q	na
338_	chr10	miRNA	12767324.0	12767345.0	-	MIMAT0011163_1	MIMAT0011163	hsa-miR-548q-5p	hsa-miR-548q	MI0010637_1
339_	chr10	miRNA_primary_transcript	14425199.0	14425276.0	-	MI0015826_1	MI0015826	hsa-mir-4293	hsa-mir-4293	na
340_	chr10	miRNA	14425209.0	14425225.0	-	MIMAT0016848_1	MIMAT0016848	hsa-miR-4293-3p	hsa-miR-4293	MI0015826_1
341_	chr10	miRNA_primary_transcript	14478575.0	14478660.0	+	MI0006401_1	MI0006401	hsa-mir-1265	hsa-mir-1265	na
342_	chr10	miRNA	14478588.0	14478609.0	+	MIMAT0005918_1	MIMAT0005918	hsa-miR-1265-5p	hsa-miR-1265	MI0006401_1
343_	chr10	miRNA_primary_transcript	17887107.0	17887193.0	+	MI0003127_1	MI0003127	hsa-mir-511-1	hsa-mir-511-1	na
344_	chr10	miRNA	17887122.0	17887142.0	+	MIMAT0002808_1	MIMAT0002808	hsa-miR-511-5p	hsa-miR-511	MI0003127_1
345_	chr10	miRNA_primary_transcript	18134036.0	18134122.0	+	MI0003128_1	MI0003128	hsa-mir-511-2	hsa-mir-511-2	na
346_	chr10	miRNA	18134051.0	18134071.0	+	MIMAT0002808_2	MIMAT0002808	hsa-miR-511-5p	hsa-miR-511	MI0003128_1
347_	chr10	miRNA_primary_transcript	20840899.0	20840975.0	+	MI0017306_1	MI0017306	hsa-mir-4675	hsa-mir-4675	na
348_	chr10	miRNA	20840944.0	20840965.0	+	MIMAT0019757_1	MIMAT0019757	hsa-miR-4675-3p	hsa-miR-4675	MI0017306_1
349_	chr10	miRNA_primary_transcript	21785491.0	21785570.0	-	MI0008336_1	MI0008336	hsa-mir-1915	hsa-mir-1915	na
350_	chr10	miRNA	21785538.0	21785559.0	-	MIMAT0007891_1	MIMAT0007891	hsa-miR-1915-5p	hsa-miR-1915-5p	MI0008336_1
351_	chr10	miRNA	21785505.0	21785524.0	-	MIMAT0007892_1	MIMAT0007892	hsa-miR-1915-3p	hsa-miR-1915-3p	MI0008336_1
352_	chr10	miRNA_primary_transcript	23682334.0	23682396.0	+	MI0016747_1	MI0016747	hsa-mir-1254-2	hsa-mir-1254-2	na
353_	chr10	miRNA	23682337.0	23682360.0	+	MIMAT0005905_1	MIMAT0005905	hsa-miR-1254-5p	hsa-miR-1254	MI0016747_1
354_	chr10	miRNA_primary_transcript	24564614.0	24564710.0	+	MI0003616_1	MI0003616	hsa-mir-603	hsa-mir-603	na
355_	chr10	miRNA	24564674.0	24564695.0	+	MIMAT0003271_1	MIMAT0003271	hsa-miR-603-3p	hsa-miR-603	MI0003616_1
356_	chr10	miRNA_primary_transcript	29833933.0	29834026.0	-	MI0003617_1	MI0003617	hsa-mir-604	hsa-mir-604	na
357_	chr10	miRNA	29833948.0	29833966.0	-	MIMAT0003272_1	MIMAT0003272	hsa-miR-604-3p	hsa-miR-604	MI0003617_1
358_	chr10	miRNA_primary_transcript	29891193.0	29891275.0	-	MI0005760_1	MI0005760	hsa-mir-938	hsa-mir-938	na
359_	chr10	miRNA	29891240.0	29891261.0	-	MIMAT0004981_1	MIMAT0004981	hsa-miR-938-5p	hsa-miR-938	MI0005760_1
360_	chr10	miRNA_primary_transcript	35368526.0	35368608.0	-	MI0016001_1	MI0016001	hsa-mir-3611	hsa-mir-3611	na
361_	chr10	miRNA	35368537.0	35368557.0	-	MIMAT0017988_1	MIMAT0017988	hsa-miR-3611-3p	hsa-miR-3611	MI0016001_1
362_	chr10	miRNA_primary_transcript	35930100.0	35930180.0	-	MI0017315_1	MI0017315	hsa-mir-4683	hsa-mir-4683	na
363_	chr10	miRNA	35930109.0	35930131.0	-	MIMAT0019768_1	MIMAT0019768	hsa-miR-4683-3p	hsa-miR-4683	MI0017315_1
364_	chr10	miRNA_primary_transcript	43493011.0	43493129.0	+	MI0019116_1	MI0019116	hsa-mir-5100	hsa-mir-5100	na
365_	chr10	miRNA	43493078.0	43493099.0	+	MIMAT0022259_1	MIMAT0022259	hsa-miR-5100-3p	hsa-miR-5100	MI0019116_1
366_	chr10	miRNA_primary_transcript	45659462.0	45659536.0	+	MI0014184_1	MI0014184	hsa-mir-3156-1	hsa-mir-3156-1	na
367_	chr10	miRNA	45659469.0	45659490.0	+	MIMAT0015030_1	MIMAT0015030	hsa-miR-3156-5p	hsa-miR-3156-5p	MI0014184_1
368_	chr10	miRNA	45659510.0	45659530.0	+	MIMAT0019209_1	MIMAT0019209	hsa-miR-3156-3p	hsa-miR-3156-3p	MI0014184_1
369_	chr10	miRNA_primary_transcript	50193557.0	50193632.0	-	MI0015827_1	MI0015827	hsa-mir-4294	hsa-mir-4294	na
370_	chr10	miRNA	50193606.0	50193622.0	-	MIMAT0016849_1	MIMAT0016849	hsa-miR-4294-5p	hsa-miR-4294	MI0015827_1
371_	chr10	miRNA_primary_transcript	53059333.0	53059415.0	+	MI0003618_1	MI0003618	hsa-mir-605	hsa-mir-605	na
372_	chr10	miRNA	53059348.0	53059370.0	+	MIMAT0003273_1	MIMAT0003273	hsa-miR-605-5p	hsa-miR-605	MI0003618_1
373_	chr10	miRNA_primary_transcript	56367634.0	56367717.0	-	MI0006374_1	MI0006374	hsa-mir-548f-1	hsa-mir-548f-1	na
